Face,Value
4398,-0.4962786773321403
4399,-0.465463501471479
4400,-0.47066256800394585
4401,-0.4917951502653602
4402,-0.4684277253945645
4403,-0.4288128707697469
4404,-0.46304900758714523
4405,-0.48256764526495327
4406,-0.4822023822115249
4407,-0.4643431142800507
4408,-0.4444734169862648
4409,-0.47976114539027437
4410,-0.41788482274032135
4411,-0.47748134558115535
4412,-0.47180159374001684
4413,-0.36814443929336954
4414,-0.41821561387231226
4415,-0.4064631907324898
4416,-0.3884631397599457
4417,-0.49799147031144225
4418,-0.48755390490727857
4419,-0.4134745305016641
4420,-0.42995612086952956
4421,-0.40860686020972387
4422,-0.40989583117722717
4423,-0.4892532557889928
4424,-0.4919252067768513
4425,-0.4897939190533383
4426,-0.48452512909046935
4427,-0.4926572493077841
4428,-0.4291037652877412
4429,-0.4418757427125955
4430,-0.47108435262725107
4431,-0.49315993451499535
4432,-0.4779641363354354
4433,-0.4626132080249801
4434,-0.483365404079787
4435,-0.4729651882405454
4436,-0.46997963589129865
4437,-0.4355670115580664
4438,-0.4669861206527018
4439,-0.4424939179662823
4440,-0.46584834218505095
4441,-0.3634367508417442
4442,-0.42738914764700114
4443,-0.4889723338686461
4444,-0.45299499487629585
4445,-0.4219177313234814
4446,-0.3682941785447002
4447,-0.410946066358244
4448,-0.43893484064399685
4449,-0.40434554337913814
4450,-0.36415270824730755
4451,-0.46230626872993436
4452,-0.46101939486852755
4453,-0.4590750638043553
4454,-0.4537281641784758
4455,-0.4565906589378936
4456,-0.4635953330945934
4457,-0.43857131346474865
4458,-0.47473224249629237
4459,-0.47947088055335946
4460,-0.3567651694696046
4461,-0.4929076774498727
4462,-0.4882509920463831
4463,-0.48548715862919795
4464,-0.466530145293274
4465,-0.48210439546096934
4466,-0.4779325915051759
4467,-0.4866372316687571
4468,-0.3650085826763327
4469,-0.3603692297485022
4470,-0.35498054618637725
4471,-0.4687673695883663
4472,-0.4650769957421077
4473,-0.4901774181136791
4474,-0.48353101448597785
4475,-0.44390424982282645
4476,-0.4716188268091593
4477,-0.4855920258403928
4478,-0.44123006915994295
4479,-0.4732001002907216
4480,-0.36303820125441283
4481,-0.34736198020462616
4482,-0.4767728815267655
4483,-0.4821674315986703
4484,-0.4849357993275869
4485,-0.4904142976801056
4486,-0.4153178273714672
4487,-0.36353904277117
4488,-0.3615610925784289
4489,-0.35921311002995643
4490,-0.3567374654335596
4491,-0.45043082453788513
4492,-0.48897927451618256
4493,-0.4791168485067338
4494,-0.4921386930080005
4495,-0.35483236293259773
4496,-0.3519098247265842
4497,-0.47414799678489894
4498,-0.4708328636950614
4499,-0.41256344512083243
4500,-0.4817553608899132
4501,-0.48550391505180546
4502,-0.4679786490001901
4503,-0.4966294566905591
4504,-0.495231857077511
4505,-0.35000318751959836
4506,-0.34746494055827104
4507,-0.48719012139590295
4508,-0.4927122736914156
4509,-0.4827675254054438
4510,-0.4230618636398363
4511,-0.34577148041539013
4512,-0.4871003825547529
4513,-0.4864023355948875
4514,-0.4838522899517294
4515,-0.4802426869084316
4516,-0.4868037810073235
4517,-0.4236677197544639
4518,-0.354839352574774
4519,-0.35165296655226136
4520,-0.4438140095417777
4521,-0.47356006210090484
4522,-0.4580502618417471
4523,-0.34468909216712323
4524,-0.3410283241131502
4525,-0.4853947347236134
4526,-0.4186768345183329
4527,-0.42275157618489717
4528,-0.36108876829327174
4529,-0.4051803675619597
4530,-0.4875394412470004
4531,-0.49753611892537597
4532,-0.40530319470875115
4533,-0.40496702683409763
4534,-0.3895175535131541
4535,-0.3425292632060486
4536,-0.3865775211371587
4537,-0.4873911742838124
4538,-0.4226228929249056
4539,-0.458084262774261
4540,-0.36048706461549623
4541,-0.3570873878584908
4542,-0.3510320342569832
4543,-0.3454259038294711
4544,-0.34340849394600276
4545,-0.4639309443922479
4546,-0.49548911730522255
4547,-0.4617579626590462
4548,-0.4102172022621516
4549,-0.48944326834682156
4550,-0.38235891987896303
4551,-0.4832118801527032
4552,-0.44895578032418654
4553,-0.34842560674378714
4554,-0.4899789373370142
4555,-0.3485941993224919
4556,-0.3532351554750648
4557,-0.35463825488967043
4558,-0.48189653740822996
4559,-0.4840733585088097
4560,-0.4650417478699937
4561,-0.4642310388160953
4562,-0.48567618295001047
4563,-0.3661716555536996
4564,-0.35743523376448855
4565,-0.3435285664203072
4566,-0.3502743215310489
4567,-0.486459260971775
4568,-0.48806974972286277
4569,-0.3569779627314656
4570,-0.35410899515247074
4571,-0.3442508644561262
4572,-0.35143994048988003
4573,-0.48272853683922096
4574,-0.4789752163451591
4575,-0.47779332913134454
4576,-0.4602345595771619
4577,-0.40330022641224567
4578,-0.38260947774549664
4579,-0.3489770509745937
4580,-0.346819718570401
4581,-0.4079950743718524
4582,-0.44304536434659053
4583,-0.46796273260330185
4584,-0.4745664802466305
4585,-0.4378758480274311
4586,-0.398894892548969
4587,-0.4059063326981615
4588,-0.39666046789511783
4589,-0.3848209446177673
4590,-0.45382992093751406
4591,-0.42323388392438627
4592,-0.3631401431640384
4593,-0.36090380045335824
4594,-0.41616157161154943
4595,-0.4395802094257193
4596,-0.44532734616933684
4597,-0.4029588428944482
4598,-0.3911336842928328
4599,-0.4536764746373361
4600,-0.3656256886493818
4601,-0.4249672885046163
4602,-0.4653675423439567
4603,-0.46329666577932577
4604,-0.3903415858274224
4605,-0.3870615277362229
4606,-0.4206889418453756
4607,-0.36278743673315533
4608,-0.35061615176499816
4609,-0.3492005036860201
4610,-0.4380152813494888
4611,-0.4680963311274931
4612,-0.4686588656308997
4613,-0.4108506273666923
4614,-0.40731982631122693
4615,-0.4043351538367754
4616,-0.3980881377401695
4617,-0.4116532266138624
4618,-0.3671826232232532
4619,-0.3547258194729815
4620,-0.35259515870386454
4621,-0.4346525745310486
4622,-0.4632683294056806
4623,-0.47510288595945793
4624,-0.4145097406388099
4625,-0.4096727439759312
4626,-0.4944589197356383
4627,-0.49635024080785733
4628,-0.4186272264064919
4629,-0.35947842333177343
4630,-0.46761876322312773
4631,-0.4674037671752614
4632,-0.4028432405878422
4633,-0.48251044730325016
4634,-0.3497283618924878
4635,-0.4225090658425021
4636,-0.3972136020566582
4637,-0.3950045384186418
4638,-0.3924264249089853
4639,-0.5027137218142227
4640,-0.4922454511634778
4641,-0.4947604044552685
4642,-0.42543458149920194
4643,-0.36039250567471576
4644,-0.35252624504828534
4645,-0.422667003437293
4646,-0.4290288782870025
4647,-0.42198115585414664
4648,-0.4184388487017186
4649,-0.41529108659120356
4650,-0.4092667257389948
4651,-0.4045719654750801
4652,-0.3904152205508975
4653,-0.38749660010163794
4654,-0.38477004732830755
4655,-0.42985418345431853
4656,-0.40093417123914676
4657,-0.4342984405241311
4658,-0.4354035886017944
4659,-0.41122595508214954
4660,-0.41039928608704357
4661,-0.4071841091566752
4662,-0.4927951570992331
4663,-0.4865729791966505
4664,-0.3648761412372639
4665,-0.35733499670860175
4666,-0.35418665036120495
4667,-0.44346006137275057
4668,-0.43061799883134694
4669,-0.47934481480517305
4670,-0.40078995293997255
4671,-0.4024139264682258
4672,-0.49157038400939596
4673,-0.48477882841523146
4674,-0.42337565377755526
4675,-0.36396692175873796
4676,-0.3529209291154028
4677,-0.47139363378490673
4678,-0.437059578623997
4679,-0.41993163656623506
4680,-0.4137810908331643
4681,-0.40851073283155775
4682,-0.3949290370151218
4683,-0.3916220361943532
4684,-0.42316739579644597
4685,-0.47156732820162434
4686,-0.4667811187310084
4687,-0.359559540465807
4688,-0.4674201125056255
4689,-0.46621123562394917
4690,-0.43547681179118686
4691,-0.4387626534724082
4692,-0.40293858551530354
4693,-0.41781276153713637
4694,-0.4071782333071052
4695,-0.3903993016506074
4696,-0.38540588956175875
4697,-0.38783058719637914
4698,-0.38359865870262855
4699,-0.4051695837667327
4700,-0.42442033458017075
4701,-0.36650399007096457
4702,-0.44881823596765996
4703,-0.4211174947272422
4704,-0.46841479492643967
4705,-0.4900697843666629
4706,-0.4292318618781752
4707,-0.43132953673814917
4708,-0.4265108628384242
4709,-0.46403102657035994
4710,-0.3974912276320936
4711,-0.471777558559013
4712,-0.42134155683464924
4713,-0.42624493284482323
4714,-0.41232185169729485
4715,-0.4040466976043237
4716,-0.40114307991892795
4717,-0.47642393883897766
4718,-0.44434402415471924
4719,-0.47742713707408907
4720,-0.42774282082869686
4721,-0.4286152000799275
4722,-0.4246023030039831
4723,-0.3856113840275912
4724,-0.46118664395348735
4725,-0.4218660722593382
4726,-0.4886734839524527
4727,-0.48653379191351914
4728,-0.4475371456659405
4729,-0.44171869378494377
4730,-0.4446061736596663
4731,-0.4380305869809493
4732,-0.42534744871820557
4733,-0.4238409967094728
4734,-0.40312239648728077
4735,-0.42671366562960467
4736,-0.41424659291296767
4737,-0.3893192773552254
4738,-0.38890730504556775
4739,-0.4036044882454934
4740,-0.428869653018225
4741,-0.4257825763698852
4742,-0.41795778625959823
4743,-0.4128308785928547
4744,-0.4095736378527293
4745,-0.3918879918094536
4746,-0.48709930498508863
4747,-0.4645422603013234
4748,-0.45054181912145125
4749,-0.4856098011963775
4750,-0.42560856403803227
4751,-0.4661456850856105
4752,-0.36543990051373426
4753,-0.4298352371879539
4754,-0.42006471574789744
4755,-0.408196527005994
4756,-0.4044255245520874
4757,-0.3952295068799399
4758,-0.4708356083383685
4759,-0.47207191230024276
4760,-0.4956151513468807
4761,-0.4019834532888114
4762,-0.3979527740542133
4763,-0.48108176259365026
4764,-0.4504506953291636
4765,-0.4232083509905573
4766,-0.405800136049898
4767,-0.4726365040608707
4768,-0.49546817374191104
4769,-0.49288673388656107
4770,-0.4133596895319503
4771,-0.4449016533853054
4772,-0.4349824529295252
4773,-0.4299687940198385
4774,-0.4912145708449242
4775,-0.4800665712022498
4776,-0.43794694777556775
4777,-0.4140036076589439
4778,-0.4105021306018201
4779,-0.43852730754372454
4780,-0.4759714024361548
4781,-0.4330731434720039
4782,-0.4085707356455714
4783,-0.4038230607864694
4784,-0.3958398663345974
4785,-0.3915623495690734
4786,-0.4758300934491914
4787,-0.4492731966585999
4788,-0.42149138529261737
4789,-0.39758638055364054
4790,-0.4400981386602742
4791,-0.4224330801422265
4792,-0.48825905257334234
4793,-0.4561595112259826
4794,-0.45202147681602184
4795,-0.4238934876866116
4796,-0.42237186858585263
4797,-0.41478895658560866
4798,-0.4802952542180883
4799,-0.33638744885728006
4800,-0.46224313885309964
4801,-0.46593889915896836
4802,-0.4617244752144701
4803,-0.45944306327005363
4804,-0.413704305775136
4805,-0.40981797033413964
4806,-0.4021492552255718
4807,-0.39145365448154035
4808,-0.4863397208123547
4809,-0.472280473107447
4810,-0.4705294213016839
4811,-0.4678630365838279
4812,-0.464140253645375
4813,-0.460005225040603
4814,-0.44007507819781266
4815,-0.4350819149159866
4816,-0.41948833341593544
4817,-0.41505593532732715
4818,-0.48552545281534476
4819,-0.4506492582054149
4820,-0.44702659297470615
4821,-0.43233568788995563
4822,-0.42623233070465005
4823,-0.42053457818169876
4824,-0.4141605152783386
4825,-0.40810559266448587
4826,-0.40495599493949275
4827,-0.39510039117707857
4828,-0.4548316300132029
4829,-0.39912688201872787
4830,-0.39849610194874213
4831,-0.4889665821699105
4832,-0.47460973595856165
4833,-0.47243805952464446
4834,-0.46262073038847157
4835,-0.43981565955759455
4836,-0.4095900028567654
4837,-0.48849370050425645
4838,-0.4873848873166446
4839,-0.475978788463397
4840,-0.44547859850078936
4841,-0.443397640953827
4842,-0.4385663412682015
4843,-0.4319268167480983
4844,-0.42870646726501777
4845,-0.4165347941502077
4846,-0.40440448978692795
4847,-0.442148322664434
4848,-0.40848450414890786
4849,-0.39928982195572144
4850,-0.4056058487002598
4851,-0.48854544858253873
4852,-0.46649271869078895
4853,-0.45604082230893406
4854,-0.4544677569298698
4855,-0.40502176862512945
4856,-0.49143351237728083
4857,-0.4038062675864273
4858,-0.4912875674655151
4859,-0.4627922406972109
4860,-0.4366903511216245
4861,-0.46494483215319987
4862,-0.46082163928498593
4863,-0.45715307284478407
4864,-0.4110543949041783
4865,-0.40456873376668073
4866,-0.47084825346979314
4867,-0.4008698726790902
4868,-0.4018322550930564
4869,-0.39850080014434325
4870,-0.44737740983208996
4871,-0.4824403467567146
4872,-0.47140658856251655
4873,-0.4104239395836699
4874,-0.422651784974085
4875,-0.4201856445167658
4876,-0.40487187712631845
4877,-0.40173916670242266
4878,-0.3968528428485239
4879,-0.46839854008134635
4880,-0.46743383408716205
4881,-0.4630930075139103
4882,-0.4599345206398806
4883,-0.44909400524807624
4884,-0.3424461781720403
4885,-0.44669625516603384
4886,-0.4061494560470829
4887,-0.40413065490788136
4888,-0.4930732104182464
4889,-0.49247796481602196
4890,-0.4746539539361186
4891,-0.40653395925381525
4892,-0.4933761009689115
4893,-0.44647585115260574
4894,-0.4944369946090541
4895,-0.4163863953686682
4896,-0.4747355316388911
4897,-0.4720160378843948
4898,-0.4475460107741594
4899,-0.4440330037669487
4900,-0.42720076489029557
4901,-0.42269676850892873
4902,-0.4184287178885889
4903,-0.40900243001913683
4904,-0.40661983080994685
4905,-0.4051896322140571
4906,-0.4928672524256042
4907,-0.45438721922469744
4908,-0.4026961122138844
4909,-0.43308438158331386
4910,-0.4304930350945331
4911,-0.4778557229765646
4912,-0.47349100482262574
4913,-0.46390436243905137
4914,-0.46044376818649163
4915,-0.45163524610576616
4916,-0.4148273966081251
4917,-0.4966930573844173
4918,-0.4613858347529866
4919,-0.45272854466902107
4920,-0.497560409859855
4921,-0.4695729610548609
4922,-0.4683085578233073
4923,-0.46026611407289364
4924,-0.44829121612076483
4925,-0.446095592973981
4926,-0.38880886191930203
4927,-0.48587600337099895
4928,-0.4900195949869184
4929,-0.4720126339872761
4930,-0.48078541812493386
4931,-0.46466074729454765
4932,-0.46730920784730223
4933,-0.49201710619500405
4934,-0.48809626249960075
4935,-0.46918376666872
4936,-0.42155606131866047
4937,-0.48929103556931475
4938,-0.4737551567097193
4939,-0.46460191717086624
4940,-0.41673355584992294
4941,-0.4640743943420718
4942,-0.4475324808256202
4943,-0.42764457966765274
4944,-0.47378047237035553
4945,-0.47164918158362573
4946,-0.44943319710882856
4947,-0.4472375739620447
4948,-0.42441565881018745
4949,-0.4808316138551445
4950,-0.47688777890979006
4951,-0.4159218602226366
4952,-0.4068770948964818
4953,-0.4265780788851367
4954,-0.49741550619836644
4955,-0.45832294512856975
4956,-0.47893280893198825
4957,-0.479043262564929
4958,-0.4773890112002079
4959,-0.44606722780051067
4960,-0.4289834201602483
4961,-0.4171344922292937
4962,-0.4196729565098351
4963,-0.42274740661334453
4964,-0.4248740802425177
4965,-0.4248067275251237
4966,-0.42229982343730293
4967,-0.4183410889068882
